"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.magenta","p.MM.magenta","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red","MM.greenyellow","p.MM.greenyellow","MM.black","p.MM.black","MM.purple","p.MM.purple","MM.brown","p.MM.brown"
"193.1312154","193.1312154",402475.5,"C7H16NO2||C7H16NO2","4-Trimethylammoniobutanoate||Acetylcholine","C01181||C01996","blue",0.20505395497364,0.13690103188421,0.0768835631450765,0.580554001572161,0.182742570531335,0.185960015136604,0.692970143306512,6.37370351003891e-09,0.522058329225262,5.14901955798306e-05,-0.187419592640342,0.174755337675258,-0.173237297949426,0.210300795379172,-0.610662051827498,9.41939730495494e-07,-0.161718078456905,0.24269268474739,0.321769060287238,0.0176603958468546,-0.462219562075277,0.000433729177129883,0.464125659962505,0.000407649302544075,-0.358281206908055,0.00781037110702871
"306.0804708","306.0804708",4671240.6,"C13H12O4S||C13H12O4S||C13H12O4S||C13H12O4S||C13H12O4S||C9H11N5O3||C9H11N5O3||C10H13N5O5","(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid||None||None||None||Sepiapterin||6-Pyruvoyltetrahydropterin||Guanosine","C14799||C14799||C14799||C14799||C14799||None||None||None||C00835||C03684||C00387","blue",0.204910138816797,0.137182610336863,-0.092306788893567,0.506779040527931,0.296174112090343,0.0296641303714431,0.809383067228092,1.28691195483707e-13,-0.112010912488109,0.42001731133923,0.0971573403634684,0.484609469110733,0.438197439391883,0.000919542268882763,-0.612373128152067,8.61327561426099e-07,-0.569849219241476,6.87279467366161e-06,0.321551550812996,0.0177415871022399,-0.101394120582898,0.465671042654673,0.561485648100667,1.00010318429074e-05,-0.730425608743454,3.64013620640429e-10
"362.9573346","362.9573346",375498.35,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.202735705095417,0.141492953707993,-0.108252032184703,0.435881345892508,0.0863481650025592,0.534704304600324,0.847667004613245,6.24291917456439e-16,-0.127478644544462,0.35830019069645,0.0918111367304759,0.509073202708534,-0.0520386352659034,0.708620178339792,-0.202047003125984,0.142879001310728,-0.313447228127739,0.0210014305235135,0.256098967017641,0.0615941414372926,-0.307113557963495,0.0238894151640045,0.513212389876373,7.23721412757507e-05,-0.307578027449704,0.0236668353822234
"283.0944927","283.0944927",45154067.65,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","blue",-0.201869328368726,0.143238216696717,0.166037569913973,0.230169333933194,0.19179106794327,0.164732676795818,-0.51994581640714,5.58991217357054e-05,0.0756146130274838,0.586834430702067,-0.393127343436239,0.00327480128691865,0.0160222754459193,0.908451812974812,-0.0634797911286254,0.648372267975562,0.293717044839881,0.0311100570447095,0.0221414090603111,0.873733670586678,0.324774818805533,0.0165703815397722,-0.160038297579598,0.24768611281479,0.236442965335761,0.0851892526427602
"397.2217988","397.2217988",12679008.35,"","None||None","None||None","blue",-0.199116195685601,0.148890669073978,0.268202303679392,0.0498966419286786,-0.380255312646792,0.00456389152869849,-0.583572458188204,3.63037672506368e-06,0.197713662770688,0.151832986523153,-0.142789759133168,0.302998829345345,-0.57161057982059,6.34240102411878e-06,0.308244988237567,0.0233502756103017,0.420176907423443,0.00156034594222499,-0.31766004812301,0.0192487485654392,-0.237837399222022,0.0833105994125479,-0.439101850795151,0.000894770580237467,0.714270708150386,1.3226934533274e-09
"467.0901935","467.0901935",1030939.355,"","None||None||None||None","None||None||None||None","blue",0.19873867263278,0.149678469903789,-0.167618505074522,0.225699345371791,0.0931910875139644,0.50269914167254,-0.5149664915741,6.76983768055134e-05,-0.0680368982826655,0.624958169509429,0.0335362735419242,0.80975544956383,0.45357190667365,0.000572082082081932,0.123463402443227,0.373762531865621,-0.0132355764890983,0.924323139392019,-0.321771111993063,0.0176596314999887,0.426792769774536,0.00128933452644339,-0.374312847657203,0.0052965766998717,-0.0333526690160372,0.810777767899801
"269.0629179","269.0629179",547486.9,"C8H16N2O4S2||C8H16N2O4S2||C8H16N2O4S2","L-Homocystine||L-Homocystine||L-Homocystine||None||None||None","C01817||C01817||C01817||None||None||None","blue",0.19761487093299,0.152041846704629,-0.0779425597212596,0.575336216468455,0.356206761998538,0.0082015582515659,0.645170061278538,1.39166315013626e-07,0.166116830918589,0.229943784223204,-0.328198632156545,0.0153991390926044,-0.0511354940162912,0.713458297272469,-0.485195555606366,0.000200395795437304,-0.14872096792897,0.283144625724361,0.509547472804213,8.31072155529027e-05,-0.186150798499297,0.177745405860003,0.465036695530908,0.000395693520018862,-0.266469694560041,0.05145073848678
"441.1789285","441.1789285",644005.475,"C16H28N4O4S","Biocytin","C05552","blue",0.196946333296352,0.153460815260874,-0.146195210314317,0.291492198665066,0.286385854760771,0.0357772638737525,0.901247997613628,1.5789471210343e-20,-0.0308748879184383,0.824604152709479,-0.0277816067519834,0.841939081508277,0.112857588636206,0.416490005281549,-0.503075830810264,0.000105693924550077,-0.343425587677544,0.0110079749458639,0.477716992545616,0.000259200924409992,-0.19418905232866,0.159416522014545,0.65165819382848,9.45353056953482e-08,-0.544337203771001,2.09219692026162e-05
"253.0113348","253.0113348",622170.635,"C8H8O4||C8H8O4||C9H10O6||C8H8O4||C8H8O4||C8H8O4||C8H8O4||C9H10O6||C8H8O4||C8H8O4||C8H8O4||C8H8O4||C9H10O6||C8H8O4||C8H8O4||C8H8O4||C8H8O4||C9H10O6||C8H8O4||C8H8O4||C8H8O4||C8H8O4||C9H10O6||C8H8O4||C8H8O4||C8H8O4||C8H8O4||C9H10O6||C8H8O4||C8H8O4||C7H12NO8P","Homogentisate||3,4-Dihydroxyphenylacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||3,4-Dihydroxymandelaldehyde||2,6-Dihydroxyphenylacetate||Homogentisate||3,4-Dihydroxyphenylacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||3,4-Dihydroxymandelaldehyde||2,6-Dihydroxyphenylacetate||Homogentisate||3,4-Dihydroxyphenylacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||3,4-Dihydroxymandelaldehyde||2,6-Dihydroxyphenylacetate||Homogentisate||3,4-Dihydroxyphenylacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||3,4-Dihydroxymandelaldehyde||2,6-Dihydroxyphenylacetate||Homogentisate||3,4-Dihydroxyphenylacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||3,4-Dihydroxymandelaldehyde||2,6-Dihydroxyphenylacetate||Homogentisate||3,4-Dihydroxyphenylacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||3,4-Dihydroxymandelaldehyde||2,6-Dihydroxyphenylacetate||None||N-Acetyl-L-glutamate 5-phosphate||None||None||None||None","C00544||C01161||C04479||C05577||C06207||C00544||C01161||C04479||C05577||C06207||C00544||C01161||C04479||C05577||C06207||C00544||C01161||C04479||C05577||C06207||C00544||C01161||C04479||C05577||C06207||C00544||C01161||C04479||C05577||C06207||None||C04133||None||None||None||None","blue",0.196028650255277,0.155424480550968,-0.0504790796125133,0.716981750003777,0.123382458593363,0.37407830305905,0.857257739893202,1.30294554039908e-16,0.105546557727088,0.447504070284804,0.1653092646406,0.23224899173016,0.180608019973171,0.191241530377143,-0.500063304766754,0.000118016484987576,-0.475770811385874,0.000276885004034258,0.202937126256933,0.141089485313012,-0.328728326210885,0.0152244113872642,0.470105408208973,0.000334790171162998,-0.624475311584032,4.50474915456891e-07
"164.1164695","164.1164695",639676.32,"","None||None||None||None","None||None||None||None","blue",0.195185494577302,0.157244936847589,-0.0593999026772669,0.669625613976271,0.21946640993936,0.110821096042186,0.579913634621344,4.31602924894515e-06,0.341792267592025,0.0114203318280524,-0.0178184350581566,0.898240371229148,0.0456951373418644,0.742833269898777,-0.313880447497346,0.0208151828985537,-0.109437915220555,0.430840568181859,0.223428981903708,0.104365745485121,-0.16388438899868,0.236355045011291,0.250187855751318,0.0680588664760481,-0.424966069033805,0.00135959397623883
"251.9421422","251.9421422",551857.85,"","","","blue",0.191954123068066,0.164367140843645,-0.193711599315228,0.160464823890847,0.183153313378591,0.184955843260606,0.843705575963633,1.15603727300164e-15,-0.226042143676469,0.100269979907644,0.232295202077527,0.0909743382358161,0.376172186511484,0.00505696590702913,-0.399504611388629,0.00276468407741916,-0.580134967175368,4.27135070957202e-06,0.187951785889932,0.173512071357908,-0.117143839196809,0.398895498401034,0.407441305699318,0.00222899204774819,-0.675775513739727,2.06320489242477e-08
"189.0070902","189.0070902",395795.6,"C4H7FN2O3","alpha-Fluoro-beta-ureidopropionic acid","C16631","blue",0.188904993857636,0.171301325427684,-0.118802787705792,0.39220412825745,0.202327404549142,0.142313463473959,0.881792287941009,1.3239356111265e-18,0.110264374443479,0.4273470791899,-0.00803193955551247,0.954033555966671,-0.010419379934048,0.940392211798857,-0.454567108523179,0.000554346681226901,-0.294615327569042,0.0305747752150214,0.34961360512385,0.00956001988267935,-0.326757295717079,0.0158832839247663,0.49598750679306,0.000136783096388777,-0.46987528664791,0.000337359197439675
"195.0986173","195.0986173",3877766,"C9H16O3","9-Oxononanoic acid","C16322","blue",0.188279501085917,0.172749689148435,-0.237674454662844,0.0835284308651689,0.496128066992673,0.000136092945078353,0.834310044164347,4.66733679541763e-15,0.0800947086545706,0.564799192067357,-0.185903014457375,0.178333628929872,0.151270360513467,0.274879968320789,-0.542410770539757,2.26738095676645e-05,-0.174281268196058,0.207523108034177,0.531365373067322,3.56185785700278e-05,-0.0388940105924688,0.780068760501213,0.684935229018542,1.11449361894303e-08,-0.555228739826599,1.31541101625141e-05
"101.0232979","101.0232979",74087.74,"C4H6O4||C4H7NO3||C4H6O4||C4H7NO3","Succinate||L-Aspartate 4-semialdehyde||Methylmalonate||L-2-Amino-3-oxobutanoic acid","C00042||C00441||C02170||C03508","blue",0.186164114806127,0.177713833575869,0.00997463303022953,0.942932234904511,0.290697656061885,0.0329668381989758,0.680959641689761,1.45995355682701e-08,0.180181427197732,0.192309767427622,-0.25213970317689,0.0658669039042969,-0.131700961481302,0.342468761656622,-0.551003062223582,1.57794682066921e-05,-0.226334896027528,0.0998189921149646,0.279252270040752,0.0408608953090814,-0.380939209532143,0.00448557538682305,0.446677633219488,0.000709702909397927,-0.294724647431625,0.030510159353859
"336.1856459","336.1856459",639290.95,"","","","blue",0.186016757287114,0.178063436549067,-0.396958629283917,0.00295920996913701,0.476395961327533,0.000271088439956134,0.8416190626042,1.58837163062627e-15,-0.0397093029991421,0.775577344507437,-0.13971086367428,0.313650952811615,0.163054784403812,0.238768529521598,-0.423676776768102,0.00141122665423205,-0.185657847232354,0.178917022627086,0.561743142178809,9.88769392783702e-06,0.00125118443938291,0.992835769064317,0.646503942976045,1.28626973113945e-07,-0.521044027156519,5.35655593290556e-05
"135.0165185","135.0165185",460132.36,"C4H4N2O2","None||None||None||None||None||Uracil","None||None||None||None||None||C00106","blue",0.185082087780985,0.180292500539992,-0.370215846030699,0.0058599586566389,0.560297321140494,1.05398513704194e-05,0.657777360528657,6.5086118208727e-08,0.0671235413574405,0.629622547701477,-0.13009059251795,0.34845480658841,0.430747907534177,0.00114823841050901,-0.591128174557551,2.52273522773219e-06,-0.212380567195304,0.123121713224457,0.567882621883078,7.51346933789996e-06,0.15611017670569,0.259634162781524,0.731463264453003,3.34011781897846e-10,-0.720327786398848,8.23988818296836e-10
"403.1836235","403.1836235",504545.35,"C16H23N3O8||C16H23N3O8","4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide||NNAL-N-glucuronide","C19605||C19606","blue",0.184346111082838,0.182061817115278,0.085313551403793,0.539628665669494,-0.013831980646772,0.920923714892041,0.872886375288464,7.81098319666582e-18,-0.0682053138112293,0.624099679334989,0.207362149848717,0.132440826188206,0.0740011649772783,0.594863705568713,-0.441931708829135,0.000821090829825252,-0.555748570254326,1.28607066795751e-05,0.25366787959783,0.0641904603095058,-0.407636295247141,0.00221708311563825,0.459557256641103,0.000472687644407937,-0.551961334186541,1.51448265302175e-05
"302.0365572","302.0365572",264457.235,"","","","blue",0.183755631597675,0.18349036585459,-0.071646826791005,0.606666519372793,0.204058050740862,0.138859820800602,0.964469221858797,9.9325176680935e-32,0.099116523561017,0.475801929715544,0.0460176586284373,0.741081176686949,0.0524235135482249,0.706561839294807,-0.514965716548567,6.77003791788902e-05,-0.425841820818297,0.00132549369294813,0.357113574776708,0.00802851106876899,-0.367483694637775,0.00626418372115812,0.57974853587225,4.34963881481621e-06,-0.57083796336723,6.57019645708857e-06
"306.1791102","306.1791102",1619822.5,"","None||None||None||None","None||None||None||None","blue",0.182928752237569,0.185504359952899,-0.166737689661448,0.22818231138955,0.0703807681050624,0.613055254462955,-0.536144156679877,2.93531179279876e-05,0.11421515830119,0.410869846268701,-0.454541001488713,0.000554805510406825,-0.43484732399166,0.00101676538801443,0.301154491850337,0.0269049585743197,0.487867593787796,0.000182530462999924,-0.138713532325914,0.317152109884437,0.0608842977023821,0.66186209378682,-0.211493723047422,0.124731343023226,0.67201307677843,2.64049852656579e-08
"361.1828351","361.1828351",2277886,"","","","blue",-0.182079823198627,0.187588519342214,0.323547855898788,0.0170081967033176,-0.133282616068809,0.336651995222554,-0.532448057698162,3.40997782590647e-05,0.147459574097042,0.28729364154828,-0.121053534419274,0.383232187817984,-0.140242663195247,0.311794189911284,0.194504154207829,0.15872744063559,0.23544859615759,0.0865491096236576,-0.261521245013589,0.0561069745742708,0.133109271672394,0.337286467085602,-0.351105656382802,0.00923664071124416,0.310932607230632,0.0221105639652868
"305.2036315","305.2036315",250001.775,"","","","blue",0.18165191949844,0.188645379671758,0.077423348310879,0.577891735863373,-0.139342401058639,0.314941563189299,0.749824592767751,6.80846746322492e-11,-0.0935923182586904,0.500853554305379,0.277037327200146,0.0425551732744817,-0.029581280042868,0.831844006577936,-0.201061050522561,0.144880852762164,-0.438852361732119,0.0009015433741316,-0.00249633086441541,0.985706667346425,-0.385680734597772,0.00397435748825707,0.318652481754213,0.0188544242453462,-0.348590530922149,0.00978737756849528
"404.2139054","404.2139054",2959661.4,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","blue",-0.180440488404829,0.191660541969224,0.293337059022191,0.031338826537312,-0.465115402680754,0.000394675694145243,-0.478905553237497,0.000248912929569924,0.256540238303365,0.0611320565325695,0.364288071539851,0.00676771202392907,-0.0239007137058754,0.863792520443164,0.280773707831773,0.0397295607023377,0.0640186071406439,0.645585630990024,-0.453387172725486,0.000575430076823286,-0.110436079925211,0.426623285978091,-0.587941475757926,2.94462589777457e-06,0.130074496898505,0.348514960919986
"317.1931343","317.1931343",1992048.4,"","","","blue",0.179174215509855,0.194848821414354,-0.151655146740345,0.273646597805382,0.314078083015969,0.0207306816878804,0.950113111223075,5.65476279121317e-28,0.143186830027165,0.301642280692094,-0.0127164211547405,0.927283350660607,0.125045930875834,0.367621121364307,-0.551106738954781,1.57096376315665e-05,-0.335449131392333,0.013150450005719,0.433283433881355,0.0010652348440967,-0.229337931693159,0.0952829814575096,0.64375818777456,1.51201357365449e-07,-0.622681525545223,4.96762004851685e-07
"113.0903441","113.0903441",698278.89,"","","","blue",0.178337958265207,0.196974986509406,-0.160145868863877,0.247364262667905,0.240435820927594,0.0798969192156886,0.685130714697464,1.0996749582049e-08,0.52746054718517,4.16291095641093e-05,-0.155145938299167,0.26262529273115,-0.0742473525336426,0.593635416106445,-0.588585344309879,2.85442414599147e-06,-0.0981178176642698,0.48028094580887,0.452752466997379,0.00058706841142131,-0.351669030717022,0.00911702602515617,0.407588152920576,0.00222001812134762,-0.49492284587955,0.000142115388910477
"204.0865565","204.0865565",14609417.5,"C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C6H10O5||C8H15NO6||C8H15NO6||C8H15NO6","(R)-3,3-Dimethylmalate||3-Ethylmalate||(R)-2-Ethylmalate||L-Rhamnono-1,4-lactone||(2R,3S)-2,3-Dimethylmalate||2-Dehydro-3-deoxy-L-fuconate||2-Dehydro-3-deoxy-L-rhamnonate||(S)-2-(Hydroxymethyl)glutarate||L-Fucono-1,5-lactone||(R)-3,3-Dimethylmalate||3-Ethylmalate||(R)-2-Ethylmalate||L-Rhamnono-1,4-lactone||(2R,3S)-2,3-Dimethylmalate||2-Dehydro-3-deoxy-L-fuconate||2-Dehydro-3-deoxy-L-rhamnonate||(S)-2-(Hydroxymethyl)glutarate||L-Fucono-1,5-lactone||N-Acetyl-D-glucosamine||N-Acetyl-D-mannosamine||N-Acetyl-D-galactosamine||None","C01088||C01989||C02488||C02991||C03652||C03827||C03979||C16390||C18028||C01088||C01989||C02488||C02991||C03652||C03827||C03979||C16390||C18028||C00140||C00645||C01132||None","blue",0.177890888124561,0.198118392545191,-0.233402663561169,0.089400523812645,0.399472653116208,0.00276705382678636,0.708415059201951,2.06645004118327e-09,0.126349076441992,0.362610033527264,-0.172740761867055,0.211631051770167,0.202431512638097,0.14210391459253,-0.533652455061819,3.24805050321138e-05,-0.259162213250063,0.0584435886290337,0.40897252222611,0.00213698493940699,-0.0593209083380944,0.670039732524996,0.477792929995695,0.0002585322284001,-0.552948313379446,1.45159235184132e-05
"101.0230505","101.0230505",215898.21,"C4H6O4||C4H7NO3||C4H6O4||C4H7NO3","Succinate||L-Aspartate 4-semialdehyde||Methylmalonate||L-2-Amino-3-oxobutanoic acid","C00042||C00441||C02170||C03508","blue",0.177760759997127,0.198452086002304,-0.00383152333873641,0.978063251579974,0.0107982964360308,0.938228620328002,0.795843637407394,6.40469860086811e-13,-0.0286740639708993,0.836929679215227,0.191562163873861,0.165246834637682,0.0279381349832638,0.841060026389389,-0.268309177925851,0.0498020441316616,-0.364677850972776,0.00670446257776771,0.127596288735191,0.357853127843902,-0.282338729120973,0.038592868168884,0.450501533035929,0.000630077401953979,-0.430163059854308,0.00116818878205397
"162.0248447","162.0248447",482832.21,"","None||None","None||None","blue",0.177707414261927,0.198588998127549,-0.339783031022775,0.0119457926248932,0.297915786456542,0.0286735347494495,0.298747783126717,0.0282101781395622,-0.353245011805011,0.00878951825841362,-0.0551010349021806,0.692300711060274,0.203054262464727,0.140855243945427,0.00849617017203561,0.951379891751119,-0.118270369896053,0.394344398171566,0.152849355454106,0.26984216787771,0.215840147787598,0.116992772617807,0.0697607227196731,0.61619458581075,-0.137215254204466,0.322458426474012
"167.0919828","167.0919828",5519567.4,"C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H10O4||C5H7N3O||C7H10N4O","Deoxyribose||2,3-Dihydroxy-3-methylbutanoate||(R)-2,3-Dihydroxy-3-methylbutanoate||Deoxyribose||2,3-Dihydroxy-3-methylbutanoate||(R)-2,3-Dihydroxy-3-methylbutanoate||Deoxyribose||2,3-Dihydroxy-3-methylbutanoate||(R)-2,3-Dihydroxy-3-methylbutanoate||Deoxyribose||2,3-Dihydroxy-3-methylbutanoate||(R)-2,3-Dihydroxy-3-methylbutanoate||5-Methylcytosine||None||N-Formyl-4-amino-5-aminomethyl-2-methylpyrimidine||None","C01801||C04039||C04272||C01801||C04039||C04272||C01801||C04039||C04272||C01801||C04039||C04272||C02376||None||C19872||None","blue",-0.177187341820154,0.199927280755798,0.278372327818972,0.0415272236466954,-0.393637600402168,0.00323112180576641,0.440731172650466,0.000851654015611817,0.138124202249012,0.319232616564096,0.459324589188971,0.000476238494859652,0.0166264595412344,0.905015211590084,-0.180831031822183,0.190684773461688,-0.405573434127425,0.002345986867525,-0.0852977216289628,0.539704180139737,-0.404761165666345,0.0023985439518273,-0.0638652013295921,0.646378522289299,-0.366712547723762,0.0063825960285011
"205.0596023","205.0596023",8778340,"C6H7NO3||C6H7NO3","2-Aminomuconate semialdehyde||6-Oxo-1,4,5,6-tetrahydronicotinate","C03824||C04226","blue",0.177155387573883,0.200009715376485,-0.133814280982845,0.334710657294307,0.27083618970346,0.0476075077925268,0.921872070495205,4.62988782318151e-23,0.128582531601465,0.354118696548511,-0.0436936398832488,0.753735000265036,0.063256491641345,0.649528528925801,-0.580250639826545,4.24817228079776e-06,-0.297197767825737,0.0290785127427885,0.462351011706652,0.000431883251181603,-0.265114543179535,0.0526934839549315,0.61250959722647,8.55183965198802e-07,-0.579278608911928,4.44663951704804e-06
"280.0946596","280.0946596",1875190.2,"C9H11FN2O6||C9H11FN2O6||C9H11FN2O6","5-Fluorouridine||5-Fluorouridine||5-Fluorouridine||None||None||None","C16633||C16633||C16633||None||None||None","blue",-0.17713451508512,0.20006357461447,0.113124455354836,0.415381748961438,-0.0600433653703576,0.666255977284049,0.729216658584875,4.02184185714842e-10,-0.200244585788131,0.146554308747336,0.434555082097146,0.00102566939403262,0.299982391297268,0.0275341529208617,-0.293275829475093,0.0313758203662011,-0.606449299892797,1.17143110514443e-06,0.145113057337925,0.295117330725147,-0.204708760126235,0.137577619212692,0.287509614008209,0.0350263534234184,-0.641157255655355,1.75967827903072e-07
"334.1467021","334.1467021",1258117.785,"","","","blue",-0.176599377179647,0.20144795342214,0.0536947481218226,0.699778105327951,0.0972359973199888,0.484254220920442,-0.468844803910999,0.000349084240536743,0.338673818583465,0.012244692344064,-0.446931347451465,0.000704151389622257,-0.391597210140811,0.00340893160164002,-0.0162807643643452,0.906981319741128,0.570352122273699,6.7173047235673e-06,0.0739827060375459,0.594955847092447,0.0218535409588887,0.875362187784867,-0.0677329835313897,0.626508610667474,0.397408028837849,0.00292401711321934
"429.2478884","429.2478884",1566107.7,"","","","blue",0.176279060870534,0.202279835532929,0.05979115555388,0.667575956010695,0.130560029136772,0.346703194556577,0.790841690591469,1.12436275991692e-12,0.232721720677971,0.0903656711351788,-0.0723297864785144,0.603232236416706,-0.106231181643761,0.444546871721178,-0.459519601348759,0.000473260689489716,-0.252298072315038,0.0656915590385596,0.245191944909107,0.0739352319319486,-0.418588834323034,0.00163253727999156,0.371163947861312,0.00572512042353086,-0.369538611342981,0.00595796784687753
"206.1750496","206.1750496",213670.185,"","","","blue",0.175827494016983,0.203456707568618,-0.0887793156408587,0.523220289180294,0.120916790839256,0.383773767798059,0.703498467017296,2.98062967901643e-09,0.038454772914494,0.782491472141941,0.0462490171553063,0.739825125927401,-0.0483025620172737,0.728706238722388,-0.235990611783202,0.0858057779456039,-0.271702179152832,0.0468738645304378,0.174760920443839,0.206255600580469,-0.272717127725633,0.0460258071441915,0.482992453988231,0.000216309328013018,-0.289151129474183,0.0339529827415254
"326.2036709","326.2036709",397200.3,"","","","blue",0.175341917826508,0.204727605259387,-0.174639249175501,0.206576605704405,0.290468510174129,0.0331114333965429,0.913656519009366,5.6223974568522e-22,0.0407912258866979,0.769628328499486,-0.0205914560673099,0.882507971511735,0.098300948796343,0.479457968946053,-0.455353516989141,0.000540685379942759,-0.33344080716915,0.0137431357002377,0.423943552930169,0.00140040126021081,-0.19434207424166,0.159081611769344,0.592416909249346,2.3686874370766e-06,-0.527048818745149,4.23144967988591e-05
"204.0626488","204.0626488",3150779.3,"C9H11NO3||C8H9NO||C9H11NO3||C3H9O4P||C9H11NO3","L-Tyrosine||2-Phenylacetamide||3-Amino-3-(4-hydroxyphenyl)propanoate||(S)-2-Hydroxypropylphosphonate||gamma-Hydroxy-3-pyridinebutanoate","C00082||C02505||C04368||C06452||C19579","blue",0.174547996845194,0.206817587557183,0.0027015336159676,0.984531867952554,0.167283785445087,0.22664068471791,0.93002332560296,2.92093425259776e-24,0.132964953585226,0.337815266205003,0.0363363911498145,0.794204264982337,0.0175997522846733,0.899482775413187,-0.531859647756506,3.4917635747444e-05,-0.384374916329027,0.00410975138196554,0.346987996272582,0.0101529088557061,-0.373525658913966,0.00540098287058374,0.590344565076692,2.62091200303069e-06,-0.542523987878723,2.25672190787938e-05
"380.1703772","380.1703772",1069195.38,"","","","blue",-0.17431310514835,0.207438807560793,0.325772045042199,0.016221655091893,-0.215005445229593,0.118449784550894,0.389401339034771,0.00360989867009504,0.00310609398199854,0.982215830691786,-0.0709079224431162,0.610391643251688,-0.424587782313789,0.00137456514872553,-0.187378942602899,0.174850565642109,-0.0887622899324974,0.523300283917715,0.0753541691826019,0.588127217626081,-0.443985169473948,0.000771095815369579,0.154180585008388,0.265642934172791,0.14955961263297,0.280408051369285
"257.1507088","257.1507088",29245672,"C12H23N3O4","(2R,3R)-3-Methylglutamyl-5-semialdehyde-N6-lysine","C20279","blue",0.174282054955073,0.207521024498929,-0.115394305022379,0.40602401288887,0.205064098020417,0.136881189109658,0.966639124741933,1.98170097719497e-32,0.046044173700349,0.740937191690526,0.032717588952137,0.814316329151875,0.0414896254032785,0.765795093881987,-0.494976297287009,0.000141843215763096,-0.388081582127158,0.00373565225635815,0.403284221121749,0.00249679429766191,-0.336250314989838,0.0129202059816063,0.622760244381402,4.94640726781129e-07,-0.555057983505134,1.32518325657364e-05
"307.0480689","307.0480689",494885.6,"C15H12N2O3","2,3-Dihydroxycarbamazepine","C16603","blue",0.173424855271472,0.209799847461573,-0.0710100516020288,0.609876181067317,0.194689083305219,0.158324048498583,0.609176530868914,1.01758544715902e-06,0.0233782039542237,0.866742907653529,0.0873104547212575,0.530144020937328,0.110570703429011,0.426056290710366,-0.170474775991082,0.217776729657897,-0.211111901511387,0.125429237793966,0.312724022426406,0.0213154880854576,-0.105018244863369,0.449793492261518,0.403708463850032,0.00246821313845301,-0.364812077937664,0.0066828012926458
"156.0348026","156.0348026",235815.855,"","None||None","None||None","blue",0.173235170004888,0.210306483735103,-0.0631981437081417,0.649830794010496,0.0797565929968391,0.56644864002658,0.843412336186375,1.20916263060379e-15,-0.0178327035201661,0.898159316084386,0.0977555301754732,0.481911236857294,-0.0159915956247837,0.908626364833979,-0.316091036445769,0.019886431847204,-0.31905491766544,0.0186964897636809,0.271012170093846,0.0474576681577602,-0.306084768438348,0.024388705404543,0.462544974351079,0.000429172463594252,-0.406179920966187,0.00230741467309028
"195.6026782","195.6026782",4738309.7,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",-0.172820029231828,0.211418293608808,0.3669064825505,0.00635263413160114,-0.327135271998488,0.0157550816096982,0.527914888796158,4.08846577160911e-05,0.108148074323394,0.436324802835767,0.45760134988169,0.000503298551520581,0.218803787476534,0.111929796131676,-0.541592034270711,2.34585700883909e-05,-0.605054308547413,1.25826781175908e-06,-0.0686981588938106,0.621590273458027,-0.453444636490546,0.000574386749705202,0.0459828675324905,0.74127011639234,-0.611854221375991,8.85066283614244e-07
