"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.tan","p.MM.tan","MM.red","p.MM.red","MM.grey","p.MM.grey","MM.green","p.MM.green","MM.black","p.MM.black","MM.magenta","p.MM.magenta","MM.turquoise","p.MM.turquoise","MM.yellow","p.MM.yellow","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.greenyellow","p.MM.greenyellow","MM.brown","p.MM.brown","MM.purple","p.MM.purple"
"166.0721448","166.0721448",4774099.805,"C4H7NO4||C4H7NO4","L-Aspartate||D-Aspartate||None","C00049||C00402||None","black",-0.0596352711521978,0.642450553031712,0.362877251520762,0.0034677526024182,-0.100438018645374,0.433496994180805,0.289077034044632,0.0215715891228969,-0.425333640587617,0.000510905621861882,0.849076099342321,1.47965077328209e-18,-0.268622476749291,0.0332770853561024,-0.279909905591795,0.0262937742594033,-0.374672841424584,0.00248341802117216,-0.0335788768611253,0.793891550505517,0.446151598114222,0.00024750176196993,-0.093106611072144,0.467966936491602,0.242211975268398,0.0558011594933234,0.020129740900731,0.875567039151597
"113.0537146","113.0537146",2632372.42,"","None||None","None||None","black",0.0566542100050058,0.659192312332111,0.251477162251832,0.0467957796400793,-0.124161898903047,0.33228175355741,0.195941205013993,0.12379146344217,-0.111039754538791,0.386278905077679,0.69522574880107,2.57666371268641e-10,-0.0399783467671826,0.755733419495323,-0.00562689182655086,0.965089302102704,-0.300705124089025,0.0166344892705729,-0.0425508791356514,0.740550835490666,0.201054472348175,0.114096411244363,-0.126730718516783,0.322296933188104,0.163419862867437,0.20063181174242,-0.0142589282710487,0.911682979159553
"368.2039835","368.2039835",6755229.45,"","","","black",0.0566083602331052,0.659451138342936,0.14101003894836,0.270314401249123,-0.182222294040133,0.152895006521564,0.103849010016292,0.41796130791217,-0.618083513770529,6.76832169474458e-08,0.806464578657302,1.50234617691101e-15,-0.215751984048746,0.089460408646919,-0.277279603634284,0.0277995888126909,-0.327063118372892,0.00888668219849316,0.153074267478424,0.231020889122299,0.545047947910741,3.86099178659811e-06,6.89721608686687e-06,0.999957194557045,0.430426607909781,0.000429721855239997,0.0740728447394914,0.563969770786981
"446.1522697","446.1522697",6752386.954,"","","","black",0.0561925647075146,0.661800153034008,0.192535650575373,0.130588316433065,-0.16061534111629,0.208573135297872,0.0786618412333986,0.540003982355501,-0.224207544988185,0.0773084726011701,0.847803320461739,1.87456417062745e-18,-0.0588413387891994,0.646892471522909,0.152377675171541,0.233175794539618,-0.741392513612467,3.67170835308511e-12,-0.109335300592162,0.393656368478997,0.102011921744666,0.426288409720723,-0.0701501084198249,0.584843846658473,0.536648182813314,5.79349495007682e-06,0.0157783631200213,0.902315673622913
"255.8046255","255.8046255",3025676.79,"","","","black",0.0526511355101469,0.681936997262685,0.157266118498446,0.218344741741203,-0.0595035290080671,0.643186771280814,0.153990810959489,0.228206643143782,-0.277312307956935,0.0277804301593647,0.741793474494203,3.52486426437279e-12,0.00736415704891475,0.9543209929758,0.174990908928743,0.170143039433039,-0.534934343858398,6.28523326788997e-06,-0.00882289698937612,0.945285298981504,-0.0194230598042275,0.879902511373896,-0.247335041289125,0.0506621859553415,0.555337796444093,2.31313823125071e-06,0.0740805155360675,0.56392929738004
"512.1322106","512.1322106",1578076.64,"","None||None||None||None||None||None","None||None||None||None||None||None","black",0.0517961361061824,0.686832543548299,0.202904202023713,0.110736580229741,0.0755278044846352,0.556317491956184,0.436552518400825,0.000347711403422877,-0.349178268611427,0.00503336301608074,0.860837892807352,1.49175414939355e-19,-0.21463730424801,0.0911684878279555,-0.070075544025642,0.585243995483057,-0.362208291777578,0.00353274530119139,-0.241561243120141,0.0564831902387294,0.125641727142902,0.326506213925094,-0.106223294030387,0.407338875115049,0.248616073577164,0.0494395070985462,0.0628134037951809,0.624795262465022
"246.0970913","246.0970913",3223807.4,"C6H14O6||C6H14O6||C6H14O6||C9H10O4||C9H10O4||C9H10O4||C9H10O4||C9H10O4||C9H10O4","Mannitol||D-Sorbitol||Galactitol||3-(4-Hydroxyphenyl)lactate||3-(2,3-Dihydroxyphenyl)propanoate||Homovanillate||3-Methoxy-4-hydroxyphenylglycolaldehyde||3,4-Dihydroxyphenylpropanoate||cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol","C00392||C00794||C01697||C03672||C04044||C05582||C05583||C10447||C12622","black",0.0517322514148966,0.687198851681693,0.283026197198472,0.0245992559217022,-0.216597571035501,0.0881815160392114,0.137330866016083,0.283137724775714,-0.0641833512330275,0.617248410846283,0.701576520995592,1.50642034052415e-10,0.0509289258912104,0.691811124449002,0.0765300133872585,0.551075320527362,-0.346154663075162,0.0054530871389954,0.0102337014155701,0.936553039023077,0.18987450140599,0.136093091816813,-0.058271665681328,0.650087285553354,0.24056488309331,0.0575405693600832,-0.0189250342112122,0.882960004984976
"264.6424324","264.6424324",2194766.75,"","None||None","None||None","black",0.0489250961397955,0.70336444048869,0.216649143375397,0.0881039839167283,-0.0765051124394327,0.551205280304813,0.214986098123446,0.090631287311169,-0.338018643846641,0.0067391566942103,0.871959071482603,1.39325028668702e-20,-0.123837627604562,0.333555877681477,0.015858398818002,0.901822610256379,-0.570443033983137,1.05631115554528e-06,-0.102730605291283,0.423019602846536,0.118825841910959,0.353637820574277,-0.214629029339105,0.0911812628104053,0.475227699354378,8.2944907157938e-05,0.0962976635691782,0.452784764674326
"256.1390385","256.1390385",1146505.95,"","","","black",0.0432518520182698,0.736430582101489,0.14721770075814,0.249571163763174,-0.117534836790511,0.358929040902032,0.161837996795352,0.20508416054831,-0.33447864537848,0.00737706368405641,0.772576128404897,1.20492938969702e-13,0.0360317970127503,0.77920320247743,0.136579240543216,0.285806055531483,-0.514524385739304,1.60392263806548e-05,0.0444562715855516,0.729368403495222,0.047539752281429,0.711391224203947,-0.186686368428117,0.142915854154039,0.584973235978031,4.78581991694412e-07,0.139718050635882,0.274772478625296
"378.0960159","378.0960159",612475.47,"","","","black",0.0388854390367771,0.762211874288271,0.218639849828849,0.0851519742726314,-0.0672334800685823,0.600587436750515,0.25847440072975,0.0408159795054768,-0.263016538009386,0.0372834022405509,0.706619073439884,9.73829653990976e-11,-0.137138573355422,0.283818807068534,-0.0371179201797964,0.772723528598503,-0.326691200202952,0.00896901300524533,-0.131800714723338,0.303156812901704,0.112174223955547,0.381414481091069,-0.121316582473412,0.343566166373611,0.271070007382061,0.0316441897030538,0.113817099425669,0.374435437711293
"361.694999","361.694999",17686932.09,"","","","black",-0.0374779474708574,0.770579032540096,0.0521168182547687,0.684994870464835,-0.32903429314156,0.00846122523967273,-0.175893765855435,0.16791509436699,-0.224711171513626,0.0766282861730293,0.771277802515819,1.40395615417988e-13,0.24392339692586,0.0540393070445146,0.31314650987595,0.0124562190293061,-0.748954502022379,1.67876844285906e-12,0.14959986375436,0.241906997339033,0.0666430959718374,0.60379684358078,0.174875720422777,0.170428832227464,0.781947437512588,3.87658550165736e-14,0.0300374140114744,0.815223293044138
"150.0772403","150.0772403",2304823.895,"C4H7NO3||C4H7NO3","L-Aspartate 4-semialdehyde||L-2-Amino-3-oxobutanoic acid","C00441||C03508","black",-0.0351582625775595,0.784425500567741,0.381286138377018,0.00204830094381421,-0.141422800134694,0.268900397732228,0.239327810228807,0.0588756746035621,-0.28829764947531,0.0219428839286843,0.894412211141782,5.46310552219075e-23,-0.249260485419155,0.048833636584122,-0.105802401554888,0.409210393136198,-0.532960354100962,6.89975446401231e-06,-0.116559776822749,0.362957340998786,0.317246707899169,0.0112943570341526,-0.190387227238368,0.135019119960826,0.301691706092891,0.01626420333767,-0.0222775912208053,0.8624128826859
"264.5517737","264.5517737",704315.75,"","","","black",0.031980339999829,0.803502618745967,0.187352277509501,0.141470041636935,0.0341793325744945,0.790289148592402,0.454536514497177,0.000182388120382964,-0.416651196215116,0.000681990575418078,0.697432589882475,2.14158569770921e-10,-0.24273635997401,0.0552564335858231,-0.181724488911929,0.154039072668955,-0.198989091433168,0.117939823230324,-0.195500526447022,0.124655490515756,0.167043866843843,0.190691961850172,-0.148041524590185,0.246902169495312,0.161460044204677,0.206158239902925,0.196849195867162,0.12202556898281
"173.0423075","173.0423075",5331375.5,"C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C4H8O3||C4H8O3||C5H10O5||C4H8O3||C4H8O3","D-Ribose||D-Xylose||L-Arabinose||D-Ribulose||D-Xylulose||L-Xylulose||D-Lyxose||L-Ribulose||4-Hydroxybutanoic acid||(R)-3-Hydroxybutanoate||L-Lyxose||2-Hydroxybutanoic acid||(S)-3-Hydroxyisobutyrate||None","C00121||C00181||C00259||C00309||C00310||C00312||C00476||C00508||C00989||C01089||C01508||C05984||C06001||None","black",0.0317769980290623,0.804727307299039,0.152811310126144,0.231832719503038,0.348369365783155,0.00514276391932305,0.552548152905624,2.66229093103565e-06,-0.382144565862901,0.00199713927894148,0.736338160911454,6.10327485433179e-12,-0.308993202596278,0.0137369367489278,-0.156600173681644,0.220325296433113,-0.335031029184849,0.00727417357628412,-0.278351917266463,0.0271771720457136,0.0426644663051995,0.739882684252493,-0.299702707476815,0.0170180876267408,0.0986161410221755,0.441926500417293,0.13926054247356,0.276362806165733
"133.0490553","133.0490553",3147242.15,"C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H10O5||C5H8O4||C5H10O5||C4H6O2||C5H8O4||C5H10O5||C5H8O4||C5H8O4||C5H8O4||C5H8O4","D-Ribose||D-Xylose||L-Arabinose||D-Ribulose||D-Xylulose||L-Xylulose||D-Lyxose||Glutarate||L-Ribulose||Diacetyl||2-Acetolactate||L-Lyxose||4-Hydroxy-2-oxopentanoate||2-(Hydroxymethyl)-4-oxobutanoate||3-Hydroxy-3-methyl-2-oxobutanoic acid||(S)-2-Acetolactate","C00121||C00181||C00259||C00309||C00310||C00312||C00476||C00489||C00508||C00741||C00900||C01508||C03589||C04106||C04181||C06010","black",0.0310107202567784,0.809346623608458,0.185815373446038,0.144823600309041,0.127071011180259,0.320988711898466,0.432019215888189,0.000406858995273506,-0.177648256302731,0.163646831078095,0.6207562851352,5.72245273939982e-08,-0.189779115779726,0.136293597113749,0.0352210561574285,0.784049779365174,-0.251850901177785,0.046459164597346,-0.322918678858251,0.009842385125939,-0.0122072405933292,0.924350401614334,-0.181601810537735,0.154321986580526,0.122815376045294,0.337592585900706,0.050199433656016,0.696009171474322
"305.1529183","305.1529183",8087134.5,"","","","black",0.0303173270318471,0.813532168463397,0.182999098871719,0.151122348591618,-0.31926277228618,0.0107583270606244,0.0276238748319066,0.829839006062936,-0.376441743641286,0.0023596198264751,0.772539789483207,1.21011258479415e-13,-0.168603123972599,0.186525877418562,-0.20412552922751,0.108560278723331,-0.458995147433761,0.000154557727755571,0.105121750327433,0.412247474858178,0.505160517411933,2.41688154270281e-05,0.115744880460872,0.366345031208718,0.374862243855515,0.00246989109087853,0.0829827038446325,0.517902595329345
"300.1291207","300.1291207",2080992.1,"C10H18O9||C10H18O9","Xylobiose||alpha-1,5-L-Arabinobiose","C01630||C20570","black",0.0283966082154795,0.825153046121391,0.242461151754671,0.0555417758994123,0.134350060947511,0.293816997829801,0.289207281586359,0.0215100629225916,-0.55864309849329,1.95498038313093e-06,0.578039778758362,7.01612178330146e-07,-0.447226489937823,0.00023810730005061,-0.465145925313241,0.000122534801678549,-0.26585563377443,0.0352070747208732,-0.00911606000864903,0.943470186696147,0.44209084142615,0.00028613292439907,-0.247988858203068,0.0500351009831834,0.0768864926059862,0.549216443511136,0.208396784985366,0.101208003754737
"283.0323164","283.0323164",1366122.95,"C9H12N2O6||C9H12N2O6","Uridine||Pseudouridine","C00299||C02067","black",-0.0203124069874349,0.874446973735677,0.115445968274842,0.367592475223949,0.13851078091803,0.278982233240382,0.25435749732742,0.0442525686491284,-0.0893504511476585,0.486184404034996,0.331078564771919,0.00803885994792152,-0.25676957556876,0.0422113328792676,-0.0268409107863293,0.83459303304229,-0.187446479706033,0.141266399220484,-0.313982128760244,0.0122113984538219,-0.0670309499457991,0.601687570245182,-0.287954610123955,0.0221080163012429,-0.021995162081992,0.864140529927949,0.00493037133617549,0.969408484594627
"264.0499479","264.0499479",3806509.7,"C8H8O6||C8H8O6||C8H8O6||C7H9N5O","4-Maleylacetoacetate||4-Fumarylacetoacetate||2-Hydroxy-5-carboxymethylmuconate semialdehyde||7-Aminomethyl-7-carbaguanine||None","C01036||C01061||C04642||C16675||None","black",0.0185189845579957,0.885454098173864,0.181404051370237,0.154778857820894,0.0588607657793588,0.646783633392542,0.478731900291559,7.22167264805742e-05,-0.395550738183745,0.00133352396646964,0.715514540015137,4.40951847248025e-11,-0.236410428054364,0.0621236914969079,-0.15347533545921,0.229786465559439,-0.226238029712732,0.0745951867062833,-0.227646531115102,0.0727580109220532,0.127372025969295,0.319834314426536,-0.174686134699705,0.170899974499738,0.159155046932877,0.212794949874119,0.178176373546957,0.162377796754579
"431.1414139","431.1414139",12872760.89,"","","","black",-0.018141163578621,0.887775796244008,0.206986603557224,0.103591349984581,-0.198476754414711,0.118908376210247,-0.00612238763646945,0.962017291352319,-0.133533307782817,0.296788546081861,0.756164149768648,7.75475574065237e-13,0.046346027666343,0.71833290350575,0.315262445380216,0.0118443559637022,-0.77758933427749,6.61378499009787e-14,-0.10036689738149,0.433824349256458,-0.0149627052819977,0.907342632297172,-0.0375359124731637,0.770233924375679,0.61991816337041,6.03274836236128e-08,-0.0459731301684526,0.720506042128203
"265.6805668","265.6805668",1910204.31,"","","","black",0.0147016655054249,0.908952213826321,0.445542167745921,0.000252977494442115,-0.0827594287026995,0.51903337051844,0.149723226930838,0.241514547155989,-0.0944363912688997,0.461607018812736,0.659232440343223,4.23685271533803e-09,-0.274987310942434,0.0291704024024617,-0.151765235520315,0.235081823208524,-0.407012740317652,0.000931446043725796,-0.109930222523879,0.391071942668651,0.32438469139468,0.00949458543690904,-0.272063504875858,0.0310007628387593,0.0768899908853971,0.549198216530336,-0.185515424297979,0.145484965625811
"357.6245187","357.6245187",753564.65,"","","","black",-0.01415296149878,0.91233672521939,0.183068351880259,0.1509650587007,-0.330255071417875,0.00820673446651866,-0.0462885985400521,0.718667439626312,-0.226942301128214,0.0736720057034899,0.779179664766593,5.45001574825323e-14,0.203160133767696,0.110277771805401,0.274526678495571,0.0294526002422269,-0.680994928122616,8.17160951730383e-10,0.0978636081795219,0.445434853499917,0.14157903204825,0.268366485485815,0.183170282401684,0.15073377183033,0.691324644053777,3.5588303747111e-10,-0.0910948530860076,0.477677834806901
"256.0610621","256.0610621",829045.62,"","","","black",-0.0118477638239803,0.926571881438722,0.180865844651591,0.15602731696947,0.0136558501609559,0.915404344195853,0.324249794758812,0.00952613585122314,-0.232543966203922,0.0666494723693983,0.514657254557193,1.59447884965226e-05,-0.207400817631671,0.102886819459004,-0.0794533144099848,0.535921396613317,-0.230117579482491,0.0696222996419223,-0.227356358399601,0.0731335133314956,0.0307811562521535,0.810731763223368,-0.204692722663468,0.107560877472881,0.110547614576306,0.388400556152323,0.195998254765656,0.123679941520015
"176.0552442","176.0552442",1381844.8,"C4H6O5||C4H6O5||C6H9NO5||C6H9NO5||C5H7NO3||C5H7NO3||C5H7NO3||C4H6O5||C6H6O5||C5H7NO3||C5H7NO3","(S)-Malate||(R)-Malate||N-Acetyl-L-aspartate||N-Formyl-L-glutamate||4-Oxoproline||5-Oxoproline||5-Oxo-D-proline||3-Dehydro-L-threonate||gamma-Oxalocrotonate||L-1-Pyrroline-3-hydroxy-5-carboxylate||1-Pyrroline-4-hydroxy-2-carboxylate","C00149||C00497||C01042||C01045||C01877||C01879||C02237||C03064||C03453||C04281||C04282","black",0.0112212555445435,0.930444876282258,-0.00707959180798541,0.956084343741987,-0.0654203487672542,0.610467631463295,-0.16943033236422,0.184342522636581,0.149068977857308,0.24360087488896,-0.644639194707918,1.1872237511096e-08,0.179685051627424,0.158792438184252,-0.214140738300065,0.0919375849395461,0.61745758536414,7.038086036532e-08,0.310149280275303,0.0133695392478726,0.183343445277608,0.150341458110188,0.386767234019466,0.0017407879569569,-0.368840404532339,0.00293367995110875,-0.0616661516931483,0.631145014497467
"287.6450935","287.6450935",1579400.9,"","","","black",-0.00970783203345635,0.939807124845307,-0.126946672133073,0.321466328225979,0.015643467178319,0.903146788952364,-0.115986461827391,0.365338728565172,0.410153993382979,0.000842320017802963,-0.618150743120101,6.73993477219211e-08,-0.164575541777668,0.197422800635264,-0.130027434413149,0.309765666692697,0.413491005603741,0.00075615197508645,-0.177026019149425,0.165151365649766,-0.0664009265814465,0.605115478453139,-0.0530832322289213,0.679467844590788,-0.571464230579218,1.00037759057031e-06,-0.053578761127407,0.676640341603132
"432.1449445","432.1449445",2243517.1,"C16H20N2O6S","Indolylmethyl-desulfoglucosinolate","C16517","black",0.00804770769415091,0.950086176781,0.213799296001993,0.0924693641595466,-0.189799369577958,0.136251004046689,0.0263637637745734,0.837493095144044,-0.137580582663986,0.282254865150472,0.751753523361839,1.2477396801966e-12,0.0556327687621674,0.664967821094575,0.307081160294448,0.014363663361047,-0.758025339236969,6.32547734055016e-13,-0.0983682943415885,0.443080269634019,-0.0203415195560967,0.874268484926644,-0.0268284805486582,0.834668555404418,0.601551992459188,1.84770382125399e-07,-0.0564169985984613,0.66053182069657
"305.6544175","305.6544175",2248213.88,"","","","black",-0.00561507808777587,0.965162552119557,0.214125539312817,0.091961205534298,-0.335648781529244,0.00716059676086315,0.00840959271022438,0.947844731671573,-0.27925728189563,0.0266608295554777,0.76155441253976,4.27697200734876e-13,-0.139690791628865,0.274867061596651,-0.149473428557874,0.24230967423141,-0.505209154207511,2.41181445045834e-05,0.0405680716467357,0.75224460619926,0.446965151754003,0.000240360867257099,0.144207803232305,0.259489286808371,0.356033015767847,0.00418563626301334,0.0190701682411419,0.882068816205704
"226.0874744","226.0874744",268375.65,"C5H10BO7","AI-2","C16421","blue",0.392110108294247,0.00148154549769724,-0.0398569309219183,0.756452321779246,-0.36936778711221,0.00289017066765321,-0.206664263840475,0.104142195183489,-0.517732275397581,1.3898352002335e-05,0.321144884205439,0.0102779579723064,-0.000772538257985626,0.995205507865483,-0.370269511299518,0.00281710703051474,0.189704148595709,0.136451337823259,0.560814296213579,1.74872451960469e-06,0.757238692750168,6.89579508400949e-13,0.376210756848255,0.00237546653931055,0.297859163217544,0.0177433427452089,0.018784603607325,0.883822450141845
"304.1868062","304.1868062",3376628.16,"","None||None","None||None","blue",-0.38255927711028,0.00197283490379595,0.53774353637072,5.49827252350638e-06,-0.30322935285979,0.0157011766458395,-0.084053349722223,0.512497637805679,-0.255728202508,0.0430828644268539,0.238228671716835,0.0600828529037769,-0.144556137802691,0.258328040534234,-0.300426836301106,0.0167402329504365,0.0456890316039329,0.722163166211882,0.302872503812574,0.015830328967851,0.626300572310869,4.01939952809886e-08,0.00967125840309469,0.94003347996517,0.0669620692620823,0.602061928566711,-0.18066027063157,0.15650614089371
"417.2709976","417.2709976",986269.15,"","","","blue",-0.378316873409547,0.00223443026553391,0.413613670762903,0.00075314236250366,-0.204614178803439,0.107698847279035,0.063458776457101,0.621235149195139,-0.432210883675975,0.000404183502486922,0.480356760403768,6.76898806196813e-05,-0.313948762426953,0.0122210938764687,-0.41798636888915,0.000652688690449002,-0.157149765236851,0.21868987992698,0.0953226016205832,0.457394838163219,0.550891818838321,2.89231562736582e-06,-0.130528797716086,0.307887793107382,0.138557409144573,0.278818850556791,0.0767325139803791,0.550019001886347
"299.099959","299.099959",1157640.5,"C10H18N2O3||C10H12N4O4","Dethiobiotin||Deoxyinosine","C01909||C05512","blue",0.33170474517805,0.00791322300463634,-0.0372301625296932,0.772054776640436,-0.144844637921625,0.257368928635519,-0.00935786272014059,0.941973285590072,-0.684189411955705,6.34217847418613e-10,0.298284743541371,0.0175736149948221,-0.0582737245871792,0.650075727548225,-0.637652252631972,1.90744003775718e-08,0.373345666864809,0.00258007197627039,0.599814585963607,2.04666081914569e-07,0.833174014562616,2.45769303459121e-17,0.383562323444429,0.00191514171212222,0.101659053479635,0.427898613385891,0.114526718865824,0.371444899918635
"302.1500286","302.1500286",1526219.2,"","None||None","None||None","blue",-0.330059780440602,0.00824699165430679,0.47406971166448,8.68009346194101e-05,-0.463501047366885,0.000130440350780719,-0.385622091205992,0.00180138042671473,-0.11433041555428,0.372270728484466,0.303512001274749,0.0155995217654211,0.180419138646281,0.157069170468125,-0.0911189938515745,0.477560672112509,-0.116803855373182,0.361946390456456,0.481251965966466,6.53091343036689e-05,0.55991870177468,1.83120118127897e-06,0.21928920070413,0.0842061088053089,0.325364106120171,0.00926822670101733,-0.224989067230706,0.0762550086177568
"323.6741235","323.6741235",859953.97,"","","","blue",0.328876982189816,0.00849451455910252,0.0488066941655963,0.704049226363202,-0.312082366336581,0.0127741193753448,-0.305914050386914,0.0147581787971242,-0.435259133416972,0.000363731629086947,0.0586814132205668,0.647788721234421,0.00848785539805542,0.947360040205758,-0.445678067724797,0.00025174692568651,0.315994463765371,0.011638817082517,0.631617276877255,2.84564808186207e-08,0.709334575139967,7.67009777324007e-11,0.264496186878768,0.0361889498757547,0.165331804876741,0.19534278985603,-0.00768379599113113,0.952340563204612
"255.0472722","255.0472722",299026.91,"","","","blue",-0.322051289617457,0.0100533351741078,-0.281926445265571,0.0251864077572457,0.170597624255649,0.18129301575182,-0.157599939603918,0.217356648524398,0.268264087858962,0.0335219873629204,-0.483837608377122,5.88596849315517e-05,0.306966920292484,0.0144018749324427,0.253548828913162,0.044954826148476,0.084296615153313,0.511273568185861,-0.00466955909869139,0.971026035195273,-0.488348980019776,4.89956974735028e-05,0.0740215927341069,0.564240226635222,-0.0454166436857747,0.723753177765234,0.239884112546645,0.0582722173590643
"259.1118813","259.1118813",159242.19,"","","","blue",0.315625255216998,0.0117420958937059,0.132965395034882,0.298866264064311,0.0720204088382532,0.574847741144148,0.300625976213357,0.0166645054893147,-0.472074131385691,9.38357069318856e-05,0.543712837377909,4.12126339912313e-06,-0.439134067114786,0.0003176437330481,-0.522250333605656,1.13306832837645e-05,0.159310826589653,0.212341734347633,-0.00590025821430026,0.96339440006512,0.574715418834226,8.40246888423898e-07,-0.0158820544374054,0.901676885856175,-0.0801718749493806,0.532228084241747,-0.124315201679562,0.331680466370724
"280.1374605","280.1374605",1319532.58,"","","","blue",-0.315425822477516,0.0117982122634118,0.334480406724854,0.00737673359332078,-0.22323934057885,0.0786295765278767,-0.110506995469442,0.388575976697975,-0.565361050990282,1.3810280609916e-06,0.148242724001902,0.246253304557864,-0.12097333834054,0.344943405188614,-0.638117841910888,1.84880268421697e-08,0.386216052587218,0.00176972049141805,0.583551750433661,5.1800305668309e-07,0.826188612449753,7.70536611594315e-17,0.112775013945189,0.378853307057899,0.0451050992552513,0.72557318371346,0.0295413132486936,0.818222597760032
"279.1341366","279.1341366",7409568.06,"C13H16N2O2||C14H18N2O4","Melatonin||alpha-Ribazole||None","C01598||C05775||None","blue",-0.313075880582484,0.0124771049848171,0.329088002027012,0.00844988572436202,-0.203143973994758,0.110306698023828,-0.0737903150608705,0.56546143123358,-0.582729813477352,5.42169268990317e-07,0.161425027969095,0.206257951582004,-0.155763463224653,0.222831484223201,-0.671205698104469,1.74259061025651e-09,0.386254079417079,0.00176771063787226,0.547346242775237,3.44859497339086e-06,0.826698744581087,7.10073167384657e-17,0.111357764898608,0.384911616458497,0.0220888034101701,0.863567645970153,0.0517942982655302,0.68684308053294
"265.1155693","265.1155693",2170980.1,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.285541896587217,0.023299487242273,0.127269076448676,0.320228829493312,-0.212024180853458,0.0952729278615899,0.0751013808334778,0.558555119751786,-0.677096594369473,1.10860678053676e-09,0.330210502584032,0.00821590673236688,-0.152380679423849,0.233166471154207,-0.66944107267056,1.99145867048782e-09,0.396851187181858,0.00128113626016431,0.530254995766277,7.83327544364923e-06,0.899771814601757,1.2087620953515e-23,0.316537892385825,0.0114882334693665,0.0658631979769757,0.608047950748039,0.0234956740360254,0.854969198342047
"237.1267176","237.1267176",651101.655,"","","","blue",0.278060142421653,0.0273453579813384,0.0540711449253692,0.673835180789174,0.0191093572433202,0.881828202870129,0.259354560144212,0.0401106473868368,-0.538723365931494,5.2461410571179e-06,0.312761228682116,0.0125705192761434,-0.0611879941477146,0.633799390236508,-0.392453178449783,0.00146615054614648,0.301872768521363,0.0161970192999097,0.218318137846299,0.0856236834560073,0.500600038110017,2.93837374474903e-05,0.290791487598793,0.0207735642977444,0.0548078687084578,0.669646246852383,-0.0531977955665624,0.678813750050963
"277.1179329","277.1179329",4943356.915,"","","","blue",0.275484998923379,0.0288680566138134,0.000449850431235348,0.997208147690181,-0.305863048587562,0.0147756290890381,-0.201498247082782,0.113283295469294,-0.594124151030331,2.84895255124277e-07,0.324078757626283,0.00956627005081959,0.0682281234932176,0.595197502698515,-0.505150743748744,2.41790097580598e-05,0.261604630420973,0.0383532258291776,0.707460749810032,9.04631758553924e-11,0.843351123091283,4.21753435918177e-18,0.455367751710087,0.000176874690296906,0.257933607539162,0.0412544153592602,0.0390549001435049,0.761206278127473
"270.0914161","270.0914161",506548.11,"C10H10N2OS||C10H10N2OS||C10H10N2OS","Indolylmethylthiohydroximate||Indolylmethylthiohydroximate||Indolylmethylthiohydroximate||None||None||None","C16516||C16516||C16516||None||None||None","blue",-0.272195015996328,0.0309164177007791,0.416284055213084,0.000690254234882902,-0.239947144714525,0.0582041594569174,-0.303137521990385,0.0157343257957499,-0.0672937649888366,0.600260143391573,-0.154214647865511,0.227522985638817,-0.00467804280556797,0.970973417605468,-0.257651150820184,0.0414849526675567,0.275886409355087,0.0286261200535408,0.40633675447109,0.000951705194593546,0.523174588487087,1.08630736125362e-05,0.168916505546875,0.18569654845211,-0.0633458591133621,0.621857422117517,-0.239346225702339,0.0588556174957031
"261.0901325","261.0901325",558463.23,"C10H16N2O4S","Biotin sulfoxide","C20386","blue",0.257033146046877,0.0419930708394017,0.148789256414126,0.244496632517631,-0.34973877078857,0.00495876559015561,-0.116576314365692,0.36288878965635,-0.637166892105357,1.97043831490989e-08,0.342492759098072,0.00600243045060139,4.65709956056688e-05,0.999710971495012,-0.529870874471656,7.974983177963e-06,0.344154913854599,0.00574732957001812,0.689527032907208,4.12285877068794e-10,0.907702829132401,1.10131929673837e-24,0.334277767920929,0.00741479462422719,0.247890605175793,0.0501289296881117,0.0102083133080486,0.936710117614286
"102.0548373","102.0548373",2775936.1,"C2H4O2||C4H9NO3||C4H9NO3||C2H4O2||C4H7NO2||C4H10N2O2||C4H9NO3||C4H4O2","Acetate||L-Threonine||L-Homoserine||Glycolaldehyde||1-Aminocyclopropane-1-carboxylate||L-2,4-Diaminobutanoate||L-Allothreonine||3-Butynoate","C00033||C00188||C00263||C00266||C01234||C03283||C05519||C06144","blue",0.24780456449008,0.05021121404238,0.348416649838716,0.00513631175203651,-0.169690673975585,0.183659202592202,0.210529250869182,0.0976850932485075,-0.480027466448576,6.85855740222428e-05,0.33787742878997,0.00676364622103618,-0.316812867634508,0.0114126825316813,-0.659281214437924,4.22188803423273e-09,0.380087537725928,0.00212169777364319,0.317881122744334,0.0111232395120194,0.82221295701434,1.44375240682456e-16,0.0519417713178834,0.68599775463753,-0.144049799169595,0.260017186813832,-0.0117700620302009,0.927052133770153
