"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.grey","p.MM.grey","MM.purple","p.MM.purple","MM.brown","p.MM.brown","MM.magenta","p.MM.magenta","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.red","p.MM.red","MM.green","p.MM.green","MM.yellow","p.MM.yellow"
"300.1207135","300.1207135",3184102.7,"","","","blue",-0.0270288976353695,0.768539763532314,-0.242105254940202,0.00746313872772259,0.301691519654256,0.000771362936669409,-0.442303655044437,3.78778511117163e-07,-0.00294465980742047,0.974428107489201,0.282759970277373,0.00167533217163158,0.674130717937309,2.35424959135209e-17,0.0112821008087695,0.902250572266685,-0.513337007701608,1.73616321421682e-09,0.0396552388799149,0.665850637122199,-0.482892944428781,2.02941553489911e-08,0.56622432250841,1.30032564738764e-11
"324.1621819","324.1621819",1218398.05,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","blue",0.0270198269955058,0.768615251500602,-0.0970787280396997,0.289469610023736,0.245851491561636,0.00656488901831117,-0.648026327014145,9.40931181451228e-16,-0.173795510561717,0.0565929428392892,0.335565695537371,0.000168148489060278,0.802458272930559,1.87305621618898e-28,-0.0619339225452649,0.499771197355142,-0.546312435080944,9.07748750669311e-11,0.0572480623240488,0.532822051632391,-0.706243622436028,1.45361740105384e-19,0.726479102366296,4.08235046899302e-21
"291.0834161","291.0834161",501656.44,"C9H12N2O6||C9H12N2O6||C9H9NO6||C9H9NO6||C9H9NO6","Uridine||Pseudouridine||5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate||Stizolobate||Stizolobinate","C00299||C02067||C05655||C06047||C06048","blue",-0.0267552495280089,0.770818076901502,-0.149182429996354,0.10244260182302,0.507282089346871,2.8864847103826e-09,-0.636216790609603,4.44823605407325e-15,-0.45741531619296,1.33141863776301e-07,0.351561475522954,7.68490137477261e-05,0.694234993651456,1.05311419845157e-18,-0.104852204362306,0.252391345167823,-0.67628308943602,1.70794446388151e-17,0.238488299123323,0.00843195800004642,-0.684586388047241,4.82594641833336e-18,0.726514744411527,4.05560476926962e-21
"219.9844367","219.9844367",21693603.32,"C5H11NO2Se","L-Selenomethionine||None","C05335||None","blue",0.0266336029746722,0.771831498629388,-0.172076057957837,0.0591210507788976,0.174935769173349,0.0549659300839466,-0.585914098574732,1.66848937616181e-12,-0.0974497334969542,0.287621677687178,0.344486666150351,0.000109220510612488,0.810179426642355,2.23190401089029e-29,-0.098725858503308,0.28132556478029,-0.592142001806231,8.46477902811202e-13,0.110021293652217,0.229626018077517,-0.485009438900884,1.72371261072263e-08,0.571461879886574,7.63139822050971e-12
"212.0308058","212.0308058",436446.76,"C3H7O6P||C3H7O6P||C5H12NO7P||C5H13N2O6P||C3H7O6P||C3H7O6P||C5H12NO7P||C5H13N2O6P||C3H7O6P||C3H7O6P||C5H12NO7P||C5H13N2O6P||C3H7O6P||C3H7O6P||C5H12NO7P||C5H13N2O6P||C10H7NO3||C10H7NO3||C10H7NO3||C10H7NO3","Glycerone phosphate||D-Glyceraldehyde 3-phosphate||5-Phosphoribosylamine||L-Serine-phosphoethanolamine||Glycerone phosphate||D-Glyceraldehyde 3-phosphate||5-Phosphoribosylamine||L-Serine-phosphoethanolamine||Glycerone phosphate||D-Glyceraldehyde 3-phosphate||5-Phosphoribosylamine||L-Serine-phosphoethanolamine||Glycerone phosphate||D-Glyceraldehyde 3-phosphate||5-Phosphoribosylamine||L-Serine-phosphoethanolamine||None||None||None||4-Hydroxy-2-quinolinecarboxylic acid||N-Acetylisatin||1-Nitronaphthalene-5,6-oxide||1-Nitronaphthalene-7,8-oxide","C00111||C00118||C03090||C03872||C00111||C00118||C03090||C03872||C00111||C00118||C03090||C03872||C00111||C00118||C03090||C03872||None||None||None||C01717||C02172||C14800||C14802","blue",0.0265601827497639,0.772443339211092,-0.103433152618209,0.258903835960857,0.0137424501106683,0.881076347599785,-0.426273579911602,1.08811249440655e-06,0.278903699099222,0.00194957876975962,0.452782055718134,1.84446146103235e-07,0.595044304549712,6.1391622265445e-13,0.268468353266096,0.00290744003583097,-0.398291925702257,6.05700850045518e-06,-0.00577804071018521,0.949846747545882,-0.178843153865576,0.0496800498650529,0.40250839211158,4.72244933713581e-06
"291.2636454","291.2636454",1042570.25,"","None||None","None||None","blue",0.0262635008341292,0.774917129470866,-0.259368185648979,0.00406893444178982,0.450645300682642,2.14017551834677e-07,-0.637195438447779,3.92091398124264e-15,-0.0192137624506695,0.834310175144435,0.47169586901612,4.72725041092445e-08,0.791391843856085,3.3713048135261e-27,0.113649308137366,0.214534945477824,-0.743881860606443,1.44998789926757e-22,0.150186175462561,0.100126711279142,-0.519680605121356,1.00833355306154e-09,0.703893414726383,2.15848544299453e-19
"422.3201058","422.3201058",1956903.695,"","","","blue",0.026210343646931,0.775360603401062,-0.173557974867511,0.0569368103650389,0.248452675816329,0.00599899991972171,-0.452437382525392,1.88936807938315e-07,-0.10394540292042,0.256539820446264,0.180086328812318,0.048089298596541,0.66347031496904,1.10985727676599e-16,-0.128542872855488,0.159982295672576,-0.434492724140486,6.37721687693795e-07,-0.0377247244706649,0.681211238879555,-0.570318423057174,8.57988578413825e-12,0.530533856255656,3.87632393728615e-10
"179.0037283","179.0037283",1699458.58,"","None||None||None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None||None||None","blue",0.0258058313150896,0.778737684616543,-0.212160683070664,0.0194805802281201,0.180364417696664,0.0477393040230602,-0.602714310021818,2.58597022286609e-13,-0.0890147936699478,0.331584099539959,0.342798793890985,0.000118629640289894,0.859023412255897,2.11192657285576e-36,-0.0720086056249187,0.432516676675809,-0.609618758056083,1.16395019359432e-13,0.0588628477025241,0.521310392977244,-0.545649144292837,9.66342388113449e-11,0.615875096108772,5.55195996456219e-14
"231.0764847","231.0764847",1157258.215,"C10H7NO3||C3H9N3O3S||C10H7NO3||C12H12N2O4||C10H7NO3||C10H7NO3","4-Hydroxy-2-quinolinecarboxylic acid||Taurocyamine||N-Acetylisatin||5-Hydroxyindoleacetylglycine||1-Nitronaphthalene-5,6-oxide||1-Nitronaphthalene-7,8-oxide","C01717||C01959||C02172||C05832||C14800||C14802","blue",0.0253846506966081,0.782258309146954,-0.262388228697835,0.00364408738118308,0.159429677789373,0.0806870813497466,-0.472869427711411,4.33243749267416e-08,-0.335482677001996,0.000168814737440963,0.110566571021906,0.227311485698311,0.776629398801574,1.22678810374203e-25,-0.314267519264666,0.000447372079087806,-0.447279722786435,2.69947269342055e-07,0.078156757361092,0.394155916447935,-0.694928361276077,9.41814804203206e-19,0.674212979040683,2.32566489384899e-17
"248.2217262","248.2217262",3852045.22,"","","","blue",0.025359772365707,0.782466404271554,-0.302065675061243,0.000759223714359371,0.323622807420526,0.000293645122162001,-0.579400912038599,3.34117881833473e-12,0.0642710903566759,0.483697450853603,0.40602081403847,3.82818581589986e-06,0.889821078254027,2.31688998010445e-42,0.0396537965277107,0.665862063017612,-0.669409193348156,4.71557806110592e-17,0.0118454857844665,0.897395360381686,-0.569422568776343,9.40168220442208e-12,0.69971498791379,4.31815309438781e-19
"202.9705633","202.9705633",1543430,"C6H5Br||C6H5Br||C6H5Br||C6H5Br","Bromobenzene||Bromobenzene||Bromobenzene||Bromobenzene||None||None||None||None","C11036||C11036||C11036||C11036||None||None||None||None","blue",0.0250913822493082,0.784712331408916,-0.209810290451008,0.0209032196270345,0.164018955926695,0.0722283908729513,-0.562775730127835,1.83756587044537e-11,-0.0939980383950582,0.305118663194187,0.311401635342864,0.000507579809313427,0.822863416512781,5.43805329268143e-31,-0.112989492163668,0.217225631258693,-0.583216471073566,2.22864904921903e-12,0.105585636993479,0.249069952135276,-0.496111686273686,7.18690271437273e-09,0.581074445639535,2.79928844993036e-12
"327.0373514","327.0373514",594707.06,"C9H12FN2O8P","5-Fluorodeoxyuridine monophosphate","C04242","blue",-0.0248479006285542,0.786751353571484,-0.233654195545707,0.00989938782021836,0.239376590632523,0.00818426652849792,-0.555709891040664,3.68660164603676e-11,0.10695547082109,0.24294765541052,0.433925063147949,6.6199453482761e-07,0.76345728041597,2.4225432211732e-24,0.143044916696383,0.117530893505278,-0.611218845265295,9.64685593000295e-14,0.0370928524297702,0.68626774782875,-0.388934836577167,1.03972315710805e-05,0.590894864623272,9.70813580318164e-13
"294.8678139","294.8678139",927106.33,"H2O6S4","None||None||None||None||Tetrathionate||None","None||None||None||None||C02084||None","blue",0.0244631563281671,0.789976311519478,-0.161608651500028,0.0765768550523995,0.306829546414943,0.000619237682880824,-0.695124847521946,9.12417946676744e-19,-0.0494880678003225,0.589853280763697,0.457463112346149,1.32691599870577e-07,0.830012700822185,5.86627900328565e-32,0.225435159812489,0.0129138153513299,-0.609475423326517,1.18363312347453e-13,-0.0432709785639733,0.637454426716393,-0.569387622371069,9.43523545808079e-12,0.610829665655684,1.00986337362757e-13
"233.9999898","233.9999898",4844748.96,"","None||None","None||None","blue",0.0244467614037578,0.79011381445661,-0.182854231266702,0.0446989041451035,0.193860530128445,0.033123207954563,-0.593204582062196,7.52838347838384e-13,-0.0969137919357241,0.290293665825924,0.353235352044662,7.06294086657028e-05,0.847833922432348,1.40574614208988e-34,-0.154175411607902,0.0913274226262317,-0.60898056912299,1.25409972356553e-13,0.111377371083631,0.223900333802772,-0.496329087381601,7.06262795384249e-09,0.598419313583635,4.20837148334749e-13
"150.1123137","150.1123137",2118275.8,"C6H15NO3","Triethanolamine","C06771","blue",-0.0242915330658121,0.791416021452313,-0.18762238333286,0.0393257719746868,0.245570443204415,0.00662878236035332,-0.58729779587793,1.43677281743407e-12,0.0618193479084401,0.5005663118517,0.434762271126245,6.26494790000908e-07,0.775229484705787,1.70061429501744e-25,0.0733549279420821,0.423938775661196,-0.606977012858768,1.58333469397356e-13,0.0267424510696136,0.770924681059211,-0.505885533461764,3.24102520392594e-09,0.650803290383325,6.46536175724374e-16
"247.0150181","247.0150181",2204223.3,"","None||None","None||None","blue",0.0242439475489412,0.791815330574157,-0.166742363411673,0.0675575989677633,0.191932567381868,0.0349452113008617,-0.59525099106281,5.99958037648432e-13,-0.104388965150605,0.254504788085346,0.36341441012098,4.18446291270403e-05,0.842289964321821,9.94866915354397e-34,-0.182521468076755,0.04509567106572,-0.605347181771977,1.91164252264898e-13,0.110843406520345,0.226142710834972,-0.492346604812078,9.70292441479816e-09,0.605688700973034,1.83779713504039e-13
"215.0513015","215.0513015",1743499.38,"","None||None","None||None","blue",-0.0241464222921393,0.792633872475006,-0.215922967496271,0.0173771398013677,0.184553998714964,0.0427172881397318,-0.555437277698776,3.78574178988488e-11,-0.118233412262784,0.196494620671375,0.286377863951193,0.00145039702450853,0.840962567065123,1.57177597721834e-33,-0.119276147606831,0.192548867204552,-0.560319971228149,2.34501117285157e-11,-0.00895307105626384,0.922358346500208,-0.573577289597259,6.13708974393385e-12,0.59326361736602,7.47941401428738e-13
"383.0268563","383.0268563",10581736.3,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",-0.0240651177721242,0.793316444206597,-0.226618090645517,0.0124357434675006,0.1870431325112,0.0399481505087008,-0.404969018349162,4.07759188433847e-06,0.242564599461873,0.00734744056715581,0.351395435923646,7.74930727585899e-05,0.652262923669482,5.2997419440369e-16,0.232134908081546,0.0104048149782462,-0.417983794460754,1.83907420740984e-06,-0.132722125087451,0.146719291912774,-0.290247245388805,0.00124053429836703,0.401313349053185,5.06935411006641e-06
"217.1193784","217.1193784",599159.3,"","","","blue",0.0240497002609746,0.793445895711247,-0.262556087988361,0.00362168674146656,0.342773921276131,0.000118773772754084,-0.660349905977275,1.72671297144917e-16,-0.119875267399163,0.190307948285994,0.393422009530752,8.04038379152965e-06,0.940470908532497,1.30709322357095e-57,0.035366854364852,0.700150192004336,-0.675014611254256,2.06422552385371e-17,0.0230351360338226,0.801976768853495,-0.667946228667715,5.8330617501395e-17,0.730145147901602,2.0649779802589e-21
"296.8646611","296.8646611",316378.955,"","None||None","None||None","blue",0.0231260732781874,0.801211163298516,-0.0945848073356845,0.302096105198278,0.270020150154893,0.00274233872691434,-0.708120755098625,1.05704522753434e-19,-0.0351108216706127,0.702218084878178,0.529828162155529,4.12918071051764e-10,0.775069414388245,1.76505713698715e-25,0.265435829008698,0.00325616556226672,-0.625175158132362,1.79132074069265e-14,-0.0133126866028797,0.884769359284621,-0.48795272786117,1.37106367926869e-08,0.575641513076262,4.95402055490318e-12
"219.0829696","219.0829696",19541905.07,"","None||None||None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None||None||None","blue",0.0230919723791262,0.801498238555821,0.289469815706411,0.00128033241102608,-0.110661433227817,0.226910508025295,0.208595867524429,0.0216726894120771,0.00716089706046803,0.937865257441453,-0.0324067322606489,0.724188481947292,-0.574237342870385,5.73183743343686e-12,0.660597558716503,1.66751186390972e-16,0.309964138765718,0.000540509600236427,0.0481667280881728,0.599834171211891,0.557221172112044,3.18087791545066e-11,-0.54627890642129,9.10626461340451e-11
"302.2110116","302.2110116",238780.38,"","","","blue",0.0228611396295878,0.803442176679726,-0.318554222827987,0.000369505538772664,0.19100768134892,0.0358488204845147,-0.507739321843367,2.77873710966855e-09,0.085598311247295,0.350550211901103,0.27916400629612,0.00192985871703088,0.885918175118892,1.63256614116098e-41,0.0135248365340099,0.882946014354474,-0.552073720763397,5.2419410112861e-11,-0.0754182744584767,0.410984959684678,-0.528704337393689,4.56497452002388e-10,0.59431957572204,6.65389289497457e-13
"340.2590469","340.2590469",1679850.9,"","","","blue",-0.0227012059316143,0.80478974969149,-0.286952176481821,0.00141733275543476,0.132575121735231,0.147171261760417,-0.389798557858801,9.89816625817899e-06,0.0766261520296864,0.403510755589188,0.187290537634361,0.0396813228926124,0.691487875423122,1.63430292290033e-18,-0.063307072704673,0.490293670038766,-0.417745928757183,1.86659542608298e-06,-0.0219159310722865,0.811414576220737,-0.450634334153486,2.14180388265153e-07,0.565725781737842,1.36732424161488e-11
"214.1797554","214.1797554",3310224,"C10H20O2","Decanoic acid","C01571","blue",0.0225490116166814,0.806072644031525,-0.307733132274085,0.000595526152565345,0.125571762411104,0.169941923873753,-0.444650852212108,3.23062824046058e-07,0.471693589096732,4.72804992724347e-08,0.41398891100418,2.35661885515558e-06,0.778359368521104,8.16711861899369e-26,0.20872327389156,0.0215908368261931,-0.542149229137356,1.34120046214434e-10,-0.136247181648431,0.136192621821259,-0.343725378124405,0.00011337482862684,0.516185369659756,1.36216138620404e-09
"234.9967517","234.9967517",5441260.949,"C5H9O7P||C4H7O5P||C5H9O7P","2-Phosphinomethylmalate||Deamino-alpha-keto-demethylphosphinothricin||3-Phosphinomethylmalate||None","C17947||C17948||C21372||None","blue",0.022341372621551,0.807823729962606,-0.177259860455793,0.0517688523084114,0.189673327378028,0.0371870860635743,-0.594933732784416,6.2151215197967e-13,-0.102456106445878,0.263454082677293,0.355174089108222,6.40141980441261e-05,0.847106366243159,1.82537713305926e-34,-0.149359195945602,0.102031734174309,-0.605945486262917,1.78410300208015e-13,0.109825379133698,0.230461642388895,-0.495674633758557,7.44312070072809e-09,0.596639890173098,5.13826413300028e-13
"217.1194427","217.1194427",341264.7,"","","","blue",0.0222972326127368,0.808196099618554,-0.294757954022327,0.00103105189683726,0.329835675479478,0.000220341848629139,-0.546483834574122,8.93174384944599e-11,-0.17105891484849,0.0606596266980286,0.321189474261558,0.000328058952671062,0.864262134703714,2.60781406776998e-37,0.0176583117084007,0.847554071774013,-0.608955301874505,1.25780486877923e-13,0.0134561320085015,0.883536436072086,-0.596086535022447,5.46600562304621e-13,0.625542678575844,1.71167721001402e-14
"394.1723735","394.1723735",388807.62,"C17H20N4O6","Riboflavin","C00255","blue",-0.022198320219863,0.809030690410252,0.298713590841119,0.000874509997315522,-0.0696230959492449,0.447956680990806,0.266499649112622,0.00312976475274503,-0.379919467963822,1.72324030159499e-05,-0.106375657225964,0.245526186587937,-0.670382085439972,4.09094190371275e-17,-0.0979910593502986,0.28493952728906,0.209225458080473,0.0212707895712481,0.40905835812921,3.18645320591505e-06,0.422346035873856,1.39770848627657e-06,-0.325677600232425,0.000267218075147489
"275.0606728","275.0606728",7107348.5,"","None||None","None||None","blue",0.0220148581154804,0.810579251641194,-0.234809078891048,0.00952976330854922,0.494658535221959,8.07312907903835e-09,-0.465310628728206,7.55477035866111e-08,-0.0489930091789323,0.593583908422964,0.26311507805324,0.00354797879695238,0.590111933232677,1.05772210457938e-12,0.185463443603868,0.0416875143103429,-0.513307482413441,1.74051443146317e-09,0.0403840516091167,0.660087039158304,-0.40909469488631,3.1794322215822e-06,0.469604825170432,5.51754152345846e-08
"104.0705707","104.0705707",20038672.35,"C4H9NO2||C4H6O2||C4H9NO2||C4H9NO2||C2H6O2||C4H9NO2||C4H9NO2","4-Aminobutanoate||Diacetyl||N,N-Dimethylglycine||(R)-3-Amino-2-methylpropanoate||Ethylene glycol||(S)-2-Aminobutanoate||L-3-Aminoisobutanoate","C00334||C00741||C01026||C01205||C01380||C02356||C03284","blue",0.0216484082812685,0.813674556449268,-0.243761948870567,0.00705329060410423,0.424622295224878,1.20937288538645e-06,-0.694713934369043,9.74949392735717e-19,0.0532696374430477,0.561715070971396,0.479073005257148,2.71729156151428e-08,0.872738121817295,7.29775554573193e-39,0.276880371354761,0.00210919677118806,-0.700769812721873,3.62881979711266e-19,-0.0268325154102059,0.770174585221061,-0.573856999245306,5.9620816889509e-12,0.703165691320207,2.43766503010146e-19
"135.0676327","135.0676327",1744411.1,"","","","blue",0.0216220881205599,0.813896987120882,0.187700417883013,0.0392425520239281,-0.366379659462113,3.58058942432e-05,0.567028608691099,1.19887650413711e-11,0.342423219280863,0.000120823461250484,-0.306894830015201,0.000617495898815771,-0.580492426256735,2.9773143980118e-12,-0.022849104074382,0.80354356611892,0.624858858847444,1.8627357111632e-14,-0.275379144574635,0.00223517385824539,0.462493452168391,9.26283666427505e-08,-0.569794270107067,9.05186486518387e-12
"203.0078192","203.0078192",23492221.15,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.021540311213397,0.814588175100863,-0.327276498081121,0.000248196385118642,0.264133155073696,0.00341718978180704,-0.493769176086766,8.6662867847352e-09,0.173261051919585,0.0573690612259588,0.352930599500448,7.17255663952462e-05,0.818944559816957,1.76726377097948e-30,0.199153573367345,0.0285288612694833,-0.539196718133639,1.76328927739774e-10,-0.107032292391936,0.242607432016226,-0.430312493407703,8.38321225796385e-07,0.530557873158641,3.86798654934226e-10
"135.0320842","135.0320842",4463521.2,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","blue",0.0212277324682696,0.81723143636683,-0.222923113374748,0.013982566043543,0.210179889802708,0.0206737540817271,-0.583599138527191,2.13933312818091e-12,-0.0814733396373769,0.374335208277602,0.35056489357754,8.07910247883426e-05,0.879557724048313,3.3931708620241e-40,-0.183520478733294,0.0439132452835569,-0.612211559192777,8.58145143833888e-14,0.0777595616241147,0.396570981531925,-0.530671364622064,3.8288215701753e-10,0.636817862095116,4.11673910287703e-15
"298.1621639","298.1621639",4114867,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.0211239167194576,0.818109789766147,-0.198562314008331,0.0290135931205471,0.211104929665179,0.0201089267430836,-0.632810088067689,6.8775367540958e-15,0.168023586071587,0.0654467136960072,0.518438525706424,1.12251675669448e-09,0.878641098024766,5.18034532332533e-40,0.0619809203625331,0.49944523778278,-0.677915727985754,1.33648439611482e-17,0.0227854962810007,0.804079462498906,-0.534230390165589,2.77733384826612e-10,0.721022265373412,1.10340393251356e-20
"336.1856459","336.1856459",639290.95,"","","","blue",0.0210895543576341,0.818400568956373,-0.271494794026443,0.00259333190433708,0.153346142058219,0.0931041527467273,-0.551479823537415,5.54990246873526e-11,0.121460966570646,0.184468508447861,0.352228749051514,7.4310750214291e-05,0.920716171961649,1.84514434150288e-50,0.088521383329318,0.334281970291802,-0.553838551126864,4.42107693289134e-11,-0.100709982771566,0.271721038776619,-0.48674617964223,1.50633368130053e-08,0.581801982910295,2.59120157012863e-12
"204.0111297","204.0111297",1102840.93,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.0208932163742738,0.82006248084672,-0.306802315957648,0.000619965531771519,0.240397657172498,0.00790751290263259,-0.516170544850362,1.36389035167826e-09,0.176683098335959,0.0525475665071535,0.372046566911763,2.6469309607886e-05,0.843788003969357,5.90731225574091e-34,0.197395135147875,0.0299910482605173,-0.548788993606108,7.1781173758687e-11,-0.0995222806235993,0.277443352760215,-0.44168397695824,3.94949459282755e-07,0.549668204503053,6.60106914821226e-11
"228.1453715","228.1453715",294831.28,"C9H21N2O3||C9H19N5O3","(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine||beta-Alanyl-L-arginine","C01259||C05340","blue",-0.0208375007102114,0.820534234345646,-0.069613990322742,0.448016202537709,0.353116468618829,7.10551432817513e-05,-0.64439729496754,1.52758583032894e-15,-0.0309294945947591,0.73628765082371,0.462861885788458,9.02011558375254e-08,0.728355028486573,2.8843635624613e-21,0.111804427266913,0.222118249424274,-0.650778430429359,6.48722903074151e-16,0.0691349635162851,0.451153748011421,-0.530909224018514,3.74797417591542e-10,0.554205736880796,4.26662913876047e-11
"265.0691305","265.0691305",420099.46,"C9H14N4O3||C5H13O8P||C12H10N4O2","Carnosine||D-Ribitol 5-phosphate||Lumichrome","C00386||C01068||C01727","blue",0.020720849407254,0.821522147153831,0.103854836783679,0.256956699141542,0.25176884590272,0.00534070245778024,-0.595566773508739,5.79224283434466e-13,-0.189076204420562,0.0377994217718451,0.43525780564361,6.06344171126136e-07,0.625543924966588,1.71141305190145e-14,0.00146783746191774,0.987251447081024,-0.477741976958775,3.00568896676886e-08,-0.0556580738625867,0.54427966342649,-0.508249469007791,2.66308392744145e-09,0.388843242254102,1.04515248564504e-05
"261.2530367","261.2530367",832018.1,"","","","blue",0.0206816979252028,0.821853781410647,-0.326778755470328,0.000253979072457363,0.133486062389858,0.144387387537042,-0.1922581025709,0.0346317676291409,0.610184248904987,1.0893476430887e-13,0.451561914214492,2.00816895839292e-07,0.435029844970413,6.15536236228907e-07,0.184590075256993,0.0426760375579816,-0.52787317833664,4.91544371150668e-10,0.109384372185063,0.232350450542592,0.0194110485741222,0.832633611180874,0.360308886528672,4.91833087255344e-05
"258.9636078","258.9636078",502497.45,"","","","blue",-0.0199593742519241,0.827977834589077,-0.0529260570015234,0.564244942245924,0.190635822516751,0.0362176293697523,-0.572100553884657,7.14663179388909e-12,-0.0901732796173237,0.325304517895786,0.408664684942713,3.26346578036606e-06,0.687475048762934,3.07851557225396e-18,-0.0634528343142653,0.489293252072949,-0.580911169450007,2.84816316073605e-12,0.191767049942328,0.0351054957495166,-0.314107782515036,0.000450546566851865,0.447316660022931,2.69263945429134e-07
"246.0337984","246.0337984",822255.046,"","","","blue",-0.0199391678310766,0.82814930040374,-0.0911020443366805,0.320325681365503,0.310027388487976,0.000539020320342684,-0.69711139372356,6.61202002058583e-19,0.111198686216158,0.224648964190963,0.562695564654079,1.85231005406748e-11,0.771379663989442,4.12528127701222e-25,0.369214263901006,3.08055110742557e-05,-0.661016722442828,1.57178177249117e-16,-0.0343378888859786,0.708473973116627,-0.372220842974083,2.62221594137619e-05,0.496553709628568,6.93639332460635e-09
"182.09717","182.09717",2222548.13,"","","","blue",0.0199034905330798,0.828452067323588,-0.0986481211288671,0.281706441051877,0.263000275183781,0.00356300571906158,-0.578474768013458,3.6833498685444e-12,-0.351800761369346,7.59296212595376e-05,0.126454014944254,0.166937741340041,0.668924464482633,5.06052123434921e-17,-0.141795822958845,0.120802597177819,-0.427371753610501,1.01396422792553e-06,-0.0398104664791934,0.66462141724316,-0.727409011221083,3.43782926936487e-21,0.679617305059372,1.03329970458449e-17
"567.430563","567.430563",756513.3,"","None||None||None||None||None||None","None||None||None||None||None||None","blue",0.0198164928778242,0.829190457686226,-0.326574823475873,0.0002563841424349,0.169585170349021,0.0629468507702342,-0.363652418779949,4.13267627481775e-05,-0.00283065713546501,0.975417809197384,0.158343729047843,0.0828005755184587,0.72377413238319,6.70280767677723e-21,-0.01944992143521,0.832303352760373,-0.42392122448489,1.26464447296221e-06,0.00189750178377899,0.983520164534438,-0.412892838172381,2.52112897255388e-06,0.491398138539485,1.04591038683312e-08
"259.071639","259.071639",1853979.795,"C12H8N2O2","None||None||None||None||None||2-Aminophenoxazin-3-one||None||None","None||None||None||None||None||C02161||None||None","blue",0.0196652467323309,0.830474509808598,-0.270010465974607,0.00274334228494759,0.117125229068218,0.20075177374558,-0.440299288894951,4.33493245720021e-07,-0.253293746601357,0.00506022223081243,0.0818136789164779,0.372336281362444,0.772668112221204,3.07251735844298e-25,-0.322218705783392,0.000313071744307784,-0.423375862903419,1.30929020572884e-06,0.0753385948766777,0.411480844359125,-0.687843727016952,2.90576082930288e-18,0.634142069926261,5.80389301362439e-15
"292.2118493","292.2118493",238957.49,"","","","blue",0.0194902232595529,0.831960984923383,-0.266393857304616,0.0031421339141226,0.208549991438031,0.0217022278628493,-0.577405549185613,4.12062070838199e-12,0.105603024596322,0.248991579193788,0.38994462361716,9.81603428331864e-06,0.900166773274711,8.97575865621399e-45,0.0266037021495441,0.77208065747516,-0.598392367583826,4.22115206748441e-13,-0.0261978093986523,0.775465183293785,-0.555282260471705,3.84325960568241e-11,0.684282278794619,5.05831739351932e-18
"147.0139726","147.0139726",35693289.3,"","None||None||None||None||None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None||None||None||None||None","blue",0.0185649930943629,0.83982871095751,-0.237647137255847,0.00867258558652783,0.192630879810586,0.0342757519634363,-0.603342019028652,2.40685026457272e-13,-0.0842331652962086,0.358314822534592,0.345211182710151,0.00010539893141348,0.881610364148084,1.29908005186177e-40,-0.108608792069649,0.23569847500079,-0.633554721665768,6.25558534027401e-15,0.0977203951053355,0.286278513993749,-0.549875419498839,6.4717376180142e-11,0.644521473405006,1.50262692026577e-15
"184.1695046","184.1695046",329375.47,"","","","blue",0.018216969425966,0.842792280669829,-0.284973080710792,0.00153425170844597,0.368594614882949,3.18391195956089e-05,-0.361830617521904,4.54485741871998e-05,-0.122378420734325,0.181150302291656,0.0775915795565382,0.397595008624968,0.617947648951215,4.32881137733535e-14,-0.203939228248185,0.0248529375198685,-0.419863090477178,1.63477818660416e-06,-0.0422509399652537,0.645414521384202,-0.640337538670617,2.60681122265077e-15,0.569323854542159,9.49675983856513e-12
"249.0124888","249.0124888",543357.4,"","","","blue",0.0182081443060132,0.842867459093186,-0.139065210226467,0.128199447409592,0.138649971457672,0.129354088074456,-0.573387941373055,6.25837047877988e-12,-0.0633958248907722,0.489684400381729,0.376808308023567,2.04447032981662e-05,0.81436081703343,6.76915707023571e-30,-0.148000348744118,0.105223682526238,-0.585943315571101,1.66324219940918e-12,0.115627584029562,0.206610093789261,-0.41492623416362,2.22405747128327e-06,0.551529079725704,5.52371066822371e-11
"157.0800661","157.0800661",19067620.7,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","blue",0.0181360846743556,0.843481365295285,-0.353748087694752,6.88203958824077e-05,0.209272307242424,0.021241141237227,-0.496627318141494,6.89549964542468e-09,0.115562465478595,0.206867568176206,0.221227259542622,0.0147469315765111,0.87069112409022,1.77117820883924e-38,0.209706158359991,0.020968264352608,-0.455720001122752,1.50090357381561e-07,-0.263379997174602,0.00351351969286271,-0.572423985124052,6.91264000522232e-12,0.542352139277386,1.31608754160302e-10
